ds,yhat
16/10/2021,0.8875
17/10/2021,0.8921
18/10/2021,0.8925
19/10/2021,0.902
20/10/2021,0.9025
21/10/2021,0.8995
22/10/2021,0.8979
23/10/2021,0.8953
24/10/2021,0.9021
25/10/2021,0.8996
26/10/2021,0.899
27/10/2021,0.899
28/10/2021,0.9004
29/10/2021,0.9041
30/10/2021,0.8986
31/10/2021,0.8956
01/11/2021,0.8959
02/11/2021,0.9003
03/11/2021,0.9042
04/11/2021,0.9022
05/11/2021,0.8985
06/11/2021,0.8986
07/11/2021,0.8988
08/11/2021,0.8978
09/11/2021,0.9002
10/11/2021,0.9062
11/11/2021,0.9042
12/11/2021,0.8939
13/11/2021,0.8898
14/11/2021,0.8909
15/11/2021,0.892
16/11/2021,0.8923
17/11/2021,0.8871
18/11/2021,0.8904
19/11/2021,0.8862
20/11/2021,0.8854
21/11/2021,0.8827
22/11/2021,0.8851
23/11/2021,0.8859
24/11/2021,0.8911
25/11/2021,0.8892
26/11/2021,0.8912
27/11/2021,0.8895
28/11/2021,0.8867
29/11/2021,0.8702
30/11/2021,0.8706
01/12/2021,0.873
02/12/2021,0.8736
03/12/2021,0.87
04/12/2021,0.8705
05/12/2021,0.8723
06/12/2021,0.8748
07/12/2021,0.8778
08/12/2021,0.8768
09/12/2021,0.8861
10/12/2021,0.8928
11/12/2021,0.889
12/12/2021,0.8888
13/12/2021,0.8875
14/12/2021,0.8844
15/12/2021,0.8836
16/12/2021,0.8844
17/12/2021,0.8809
18/12/2021,0.8798
19/12/2021,0.8769
20/12/2021,0.8778
21/12/2021,0.8803
22/12/2021,0.879
23/12/2021,0.876
24/12/2021,0.873
25/12/2021,0.8742
26/12/2021,0.8779
27/12/2021,0.8781
28/12/2021,0.8843
29/12/2021,0.887
30/12/2021,0.8898
31/12/2021,0.8877
01/01/2020,0.891
02/01/2020,0.89
03/01/2020,0.8916
04/01/2020,0.893
05/01/2020,0.8953
06/01/2020,0.8985
07/01/2020,0.8877
08/01/2020,0.8881
09/01/2020,0.8874
10/01/2020,0.8879
11/01/2020,0.8901
12/01/2020,0.8919
13/01/2020,0.891
14/01/2020,0.8904
15/01/2020,0.8901
16/01/2020,0.894
17/01/2020,0.8986
18/01/2020,0.9011
19/01/2020,0.9009
20/01/2020,0.9031
21/01/2020,0.8951
22/01/2020,0.8969
23/01/2020,0.8988
24/01/2020,0.9082
25/01/2020,0.9058
26/01/2020,0.9042
27/01/2020,0.9003
28/01/2020,0.8982
29/01/2020,0.8969
30/01/2020,0.8972
31/01/2020,0.8969
01/02/2020,0.8944
02/02/2020,0.8934
03/02/2020,0.8915
04/02/2020,0.8935
05/02/2020,0.8937
06/02/2020,0.8989
07/02/2020,0.9013
08/02/2020,0.8964
09/02/2020,0.8926
10/02/2020,0.8893
11/02/2020,0.8899
12/02/2020,0.8883
13/02/2020,0.8907
14/02/2020,0.8913
