תאריך,שער,נפח,,,,
16.10.2019,0.2205,,,,,
15.10.2019,0.222,,,,,
14.10.2019,0.2257,,,,,
11.10.2019,0.2256,,,,,
10.10.2019,0.2289,,,,,
09.10.2019,0.2335,,,,,
08.10.2019,0.2333,,,,,
07.10.2019,0.2314,,,,,
04.10.2019,0.2325,,,,,
03.10.2019,0.2321,,,,,
02.10.2019,0.2327,,,,,
01.10.2019,0.2329,,,,,
30.09.2019,0.2337,,,,,
27.09.2019,0.2334,,,,,
26.09.2019,0.2325,,,,,
25.09.2019,0.2307,,,,,
24.09.2019,0.2288,,,,,
23.09.2019,0.2288,,,,,
20.09.2019,0.2274,,,,,
19.09.2019,0.227,,,,,
18.09.2019,0.2265,,,,,
17.09.2019,0.2254,,,,,
16.09.2019,0.2267,,,,,
13.09.2019,0.2263,,,,,
12.09.2019,0.2293,,,,,
11.09.2019,0.2288,,,,,
10.09.2019,0.2284,,,,,
09.09.2019,0.2294,,,,,
06.09.2019,0.2309,,,,,
05.09.2019,0.2301,,,,,
04.09.2019,0.2311,,,,,
03.09.2019,0.2336,,,,,
02.09.2019,0.234,,,,,
30.08.2019,0.2328,,,,,
29.08.2019,0.2321,,,,,
28.08.2019,0.2321,,,,,
27.08.2019,0.2309,,,,,
26.08.2019,0.2322,,,,,
23.08.2019,0.2319,,,,,
22.08.2019,0.2318,,,,,
21.08.2019,0.2338,,,,,
20.08.2019,0.2327,,,,,
19.08.2019,0.2337,,,,,
16.08.2019,0.2322,,,,,
15.08.2019,0.2336,,,,,
14.08.2019,0.2352,,,,,
13.08.2019,0.2378,,,,,
12.08.2019,0.2382,,,,,
09.08.2019,0.2388,,,,,
08.08.2019,0.2367,,,,,
07.08.2019,0.2366,,,,,
06.08.2019,0.2355,,,,,
05.08.2019,0.2361,,,,,
02.08.2019,0.2353,,,,,
01.08.2019,0.2345,,,,,
31.07.2019,0.234,,,,,
30.07.2019,0.2355,,,,,
29.07.2019,0.2322,,,,,
26.07.2019,0.2291,,,,,
25.07.2019,0.2271,,,,,
24.07.2019,0.2271,,,,,
23.07.2019,0.227,,,,,
22.07.2019,0.2271,,,,,
19.07.2019,0.2259,,,,,
18.07.2019,0.2254,,,,,
17.07.2019,0.227,,,,,
16.07.2019,0.227,,,,,
15.07.2019,0.2249,,,,,
12.07.2019,0.2238,,,,,
11.07.2019,0.2247,,,,,
10.07.2019,0.2252,,,,,
09.07.2019,0.2245,,,,,
08.07.2019,0.2235,,,,,
05.07.2019,0.2232,,,,,
04.07.2019,0.2229,,,,,
03.07.2019,0.2228,,,,,
02.07.2019,0.2219,,,,,
01.07.2019,0.2208,,,,,
28.06.2019,0.2205,,,,,
27.06.2019,0.2207,,,,,
26.06.2019,0.2193,,,,,
25.06.2019,0.2188,,,,,
24.06.2019,0.218,,,,,
21.06.2019,0.2169,,,,,
20.06.2019,0.2191,,,,,
19.06.2019,0.2203,,,,,
18.06.2019,0.2208,,,,,
17.06.2019,0.2209,,,,,
14.06.2019,0.2201,,,,,
13.06.2019,0.2192,,,,,
12.06.2019,0.2194,,,,,
11.06.2019,0.2193,,,,,
10.06.2019,0.2201,,,,,
07.06.2019,0.2195,,,,,
06.06.2019,0.2188,,,,,
05.06.2019,0.2185,,,,,
04.06.2019,0.2175,,,,,
03.06.2019,0.2184,,,,,
31.05.2019,0.2181,,,,,
30.05.2019,0.2183,,,,,
29.05.2019,0.2191,,,,,
28.05.2019,0.2187,,,,,
27.05.2019,0.2187,,,,,
24.05.2019,0.2182,,,,,
23.05.2019,0.2188,,,,,
22.05.2019,0.2185,,,,,
21.05.2019,0.2173,,,,,
20.05.2019,0.2192,,,,,
17.05.2019,0.2198,,,,,
16.05.2019,0.2186,,,,,
15.05.2019,0.2176,,,,,
14.05.2019,0.2165,,,,,
13.05.2019,0.2157,,,,,
10.05.2019,0.2159,,,,,
09.05.2019,0.2151,,,,,
08.05.2019,0.2151,,,,,
07.05.2019,0.2128,,,,,
06.05.2019,0.2128,,,,,
03.05.2019,0.2117,,,,,
02.05.2019,0.213,,,,,
01.05.2019,0.2132,,,,,
30.04.2019,0.2129,,,,,
29.04.2019,0.2138,,,,,
26.04.2019,0.2136,,,,,
25.04.2019,0.2135,,,,,
24.04.2019,0.2137,,,,,
23.04.2019,0.2144,,,,,
22.04.2019,0.2142,,,,,
19.04.2019,0.214,,,,,
18.04.2019,0.2139,,,,,
17.04.2019,0.2144,,,,,
16.04.2019,0.2147,,,,,
15.04.2019,0.2142,,,,,
12.04.2019,0.2141,,,,,
11.04.2019,0.2139,,,,,
10.04.2019,0.2132,,,,,
09.04.2019,0.2139,,,,,
08.04.2019,0.2134,,,,,
05.04.2019,0.2141,,,,,
04.04.2019,0.213,,,,,
03.04.2019,0.2108,,,,,
02.04.2019,0.2102,,,,,
01.04.2019,0.2106,,,,,
29.03.2019,0.2111,,,,,
28.03.2019,0.2112,,,,,
27.03.2019,0.2085,,,,,
26.03.2019,0.2089,,,,,
25.03.2019,0.2086,,,,,
22.03.2019,0.209,,,,,
21.03.2019,0.2117,,,,,
20.03.2019,0.2108,,,,,
19.03.2019,0.2089,,,,,
18.03.2019,0.2092,,,,,
15.03.2019,0.2092,,,,,
14.03.2019,0.2092,,,,,
13.03.2019,0.2082,,,,,
12.03.2019,0.2118,,,,,
11.03.2019,0.2098,,,,,
08.03.2019,0.2116,,,,,
07.03.2019,0.2107,,,,,
06.03.2019,0.2104,,,,,
05.03.2019,0.2099,,,,,
04.03.2019,0.2093,,,,,
01.03.2019,0.2085,,,,,
28.02.2019,0.2081,,,,,
27.02.2019,0.2078,,,,,
26.02.2019,0.2085,,,,,
25.02.2019,0.2116,,,,,
22.02.2019,0.2122,,,,,
21.02.2019,0.2117,,,,,
20.02.2019,0.2122,,,,,
19.02.2019,0.2115,,,,,
18.02.2019,0.2139,,,,,
15.02.2019,0.2143,,,,,
14.02.2019,0.2146,,,,,
13.02.2019,0.2133,,,,,
12.02.2019,0.2132,,,,,
11.02.2019,0.2134,,,,,
08.02.2019,0.2121,,,,,
07.02.2019,0.2124,,,,,
06.02.2019,0.2135,,,,,
05.02.2019,0.214,,,,,
04.02.2019,0.2124,,,,,
01.02.2019,0.2102,,,,,
31.01.2019,0.21,,,,,
30.01.2019,0.2086,,,,,
29.01.2019,0.2079,,,,,
28.01.2019,0.2068,,,,,
25.01.2019,0.2069,,,,,
24.01.2019,0.2077,,,,,
23.01.2019,0.2082,,,,,
22.01.2019,0.2097,,,,,
21.01.2019,0.2099,,,,,
18.01.2019,0.2104,,,,,
17.01.2019,0.2086,,,,,
16.01.2019,0.2105,,,,,
15.01.2019,0.2112,,,,,
14.01.2019,0.2122,,,,,
11.01.2019,0.2119,,,,,
10.01.2019,0.2137,,,,,
09.01.2019,0.2132,,,,,
08.01.2019,0.2127,,,,,
07.01.2019,0.211,,,,,
04.01.2019,0.2119,,,,,
03.01.2019,0.2124,,,,,
02.01.2019,0.2112,,,,,
01.01.2019,0.21,,,,,
31.12.2018,0.2097,,,,,
28.12.2018,0.2091,,,,,
27.12.2018,0.2097,,,,,
26.12.2018,0.2095,,,,,
25.12.2018,0.2084,,,,,
24.12.2018,0.2085,,,,,
21.12.2018,0.2102,,,,,
20.12.2018,0.2099,,,,,
19.12.2018,0.2109,,,,,
18.12.2018,0.2102,,,,,
17.12.2018,0.2102,,,,,
14.12.2018,0.2109,,,,,
13.12.2018,0.2099,,,,,
12.12.2018,0.2112,,,,,
11.12.2018,0.2135,,,,,
10.12.2018,0.2127,,,,,
07.12.2018,0.2104,,,,,
06.12.2018,0.2092,,,,,
05.12.2018,0.2107,,,,,
04.12.2018,0.2104,,,,,
03.12.2018,0.211,,,,,
30.11.2018,0.2109,,,,,
29.11.2018,0.2108,,,,,
28.11.2018,0.2097,,,,,
27.11.2018,0.2099,,,,,
26.11.2018,0.2097,,,,,
23.11.2018,0.2089,,,,,
22.11.2018,0.2077,,,,,
21.11.2018,0.2099,,,,,
20.11.2018,0.2095,,,,,
19.11.2018,0.2102,,,,,
16.11.2018,0.2104,,,,,
15.11.2018,0.2109,,,,,
14.11.2018,0.2084,,,,,
13.11.2018,0.2089,,,,,
12.11.2018,0.2107,,,,,
09.11.2018,0.2099,,,,,
08.11.2018,0.2079,,,,,
07.11.2018,0.2077,,,,,
06.11.2018,0.2071,,,,,
05.11.2018,0.2079,,,,,
02.11.2018,0.2089,,,,,
01.11.2018,0.2077,,,,,
31.10.2018,0.2106,,,,,
30.10.2018,0.212,,,,,
29.10.2018,0.2107,,,,,
26.10.2018,0.2109,,,,,
25.10.2018,0.2112,,,,,
24.10.2018,0.2107,,,,,
23.10.2018,0.2097,,,,,
22.10.2018,0.2107,,,,,
19.10.2018,0.2092,,,,,
18.10.2018,0.2098,,,,,
17.10.2018,0.2089,,,,,
16.10.2018,0.2084,,,,,
15.10.2018,0.2085,,,,,
12.10.2018,0.2097,,,,,
11.10.2018,0.2082,,,,,
10.10.2018,0.2087,,,,,
09.10.2018,0.2092,,,,,
08.10.2018,0.2097,,,,,
05.10.2018,0.2102,,,,,
04.10.2018,0.2112,,,,,
03.10.2018,0.212,,,,,
02.10.2018,0.2112,,,,,
01.10.2018,0.2108,,,,,
28.09.2018,0.211,,,,,
27.09.2018,0.2119,,,,,
26.09.2018,0.212,,,,,
25.09.2018,0.2115,,,,,
24.09.2018,0.2132,,,,,
21.09.2018,0.2142,,,,,
20.09.2018,0.211,,,,,
19.09.2018,0.2122,,,,,
18.09.2018,0.2119,,,,,
17.09.2018,0.2122,,,,,
14.09.2018,0.2139,,,,,
13.09.2018,0.214,,,,,
12.09.2018,0.2144,,,,,
11.09.2018,0.2142,,,,,
10.09.2018,0.2144,,,,,
07.09.2018,0.2154,,,,,
06.09.2018,0.2157,,,,,
05.09.2018,0.2152,,,,,
04.09.2018,0.215,,,,,
03.09.2018,0.215,,,,,
31.08.2018,0.2139,,,,,
30.08.2018,0.2127,,,,,
29.08.2018,0.2127,,,,,
28.08.2018,0.2141,,,,,
27.08.2018,0.2139,,,,,
24.08.2018,0.215,,,,,
23.08.2018,0.2139,,,,,
22.08.2018,0.2134,,,,,
21.08.2018,0.213,,,,,
20.08.2018,0.2138,,,,,
17.08.2018,0.2142,,,,,
16.08.2018,0.2142,,,,,
15.08.2018,0.2139,,,,,
14.08.2018,0.2135,,,,,
13.08.2018,0.2122,,,,,
10.08.2018,0.2107,,,,,
09.08.2018,0.2113,,,,,
08.08.2018,0.211,,,,,
07.08.2018,0.21,,,,,
06.08.2018,0.2084,,,,,
03.08.2018,0.2084,,,,,
02.08.2018,0.2082,,,,,
01.08.2018,0.2072,,,,,
31.07.2018,0.2076,,,,,
30.07.2018,0.2079,,,,,
27.07.2018,0.2089,,,,,
26.07.2018,0.2091,,,,,
25.07.2018,0.2087,,,,,
24.07.2018,0.2084,,,,,
23.07.2018,0.2093,,,,,
20.07.2018,0.2099,,,,,
19.07.2018,0.2109,,,,,
18.07.2018,0.2103,,,,,
17.07.2018,0.2099,,,,,
16.07.2018,0.2084,,,,,
13.07.2018,0.2077,,,,,
12.07.2018,0.2081,,,,,
11.07.2018,0.2076,,,,,
10.07.2018,0.2074,,,,,
09.07.2018,0.2077,,,,,
06.07.2018,0.2077,,,,,
05.07.2018,0.2077,,,,,
04.07.2018,0.2071,,,,,
03.07.2018,0.2077,,,,,
02.07.2018,0.2077,,,,,
29.06.2018,0.2071,,,,,
28.06.2018,0.2092,,,,,
27.06.2018,0.2091,,,,,
26.06.2018,0.2079,,,,,
25.06.2018,0.2082,,,,,
22.06.2018,0.2091,,,,,
21.06.2018,0.2084,,,,,
20.06.2018,0.2097,,,,,
19.06.2018,0.2089,,,,,
18.06.2018,0.2074,,,,,
15.06.2018,0.2077,,,,,
14.06.2018,0.2085,,,,,
13.06.2018,0.2082,,,,,
12.06.2018,0.2084,,,,,
11.06.2018,0.2094,,,,,
08.06.2018,0.209,,,,,
07.06.2018,0.2087,,,,,
06.06.2018,0.2087,,,,,
05.06.2018,0.2094,,,,,
04.06.2018,0.2106,,,,,
01.06.2018,0.2105,,,,,
31.05.2018,0.2112,,,,,
30.05.2018,0.2107,,,,,
29.05.2018,0.21,,,,,
28.05.2018,0.2102,,,,,
25.05.2018,0.2109,,,,,
24.05.2018,0.2097,,,,,
23.05.2018,0.2097,,,,,
22.05.2018,0.2091,,,,,
21.05.2018,0.2084,,,,,
18.05.2018,0.2066,,,,,
17.05.2018,0.2059,,,,,
16.05.2018,0.2067,,,,,
15.05.2018,0.2057,,,,,
14.05.2018,0.2054,,,,,
11.05.2018,0.2066,,,,,
10.05.2018,0.2076,,,,,
09.05.2018,0.2059,,,,,
08.05.2018,0.2041,,,,,
07.05.2018,0.2046,,,,,
04.05.2018,0.2045,,,,,
03.05.2018,0.2036,,,,,
02.05.2018,0.2032,,,,,
01.05.2018,0.2036,,,,,
30.04.2018,0.2019,,,,,
27.04.2018,0.2023,,,,,
26.04.2018,0.2003,,,,,
25.04.2018,0.2001,,,,,
24.04.2018,0.2006,,,,,
23.04.2018,0.2023,,,,,
20.04.2018,0.2023,,,,,
19.04.2018,0.2016,,,,,
18.04.2018,0.2004,,,,,
17.04.2018,0.1993,,,,,
16.04.2018,0.1978,,,,,
13.04.2018,0.1996,,,,,
12.04.2018,0.2001,,,,,
11.04.2018,0.2011,,,,,
10.04.2018,0.2015,,,,,
09.04.2018,0.2011,,,,,
06.04.2018,0.2006,,,,,
05.04.2018,0.2024,,,,,
04.04.2018,0.2008,,,,,
03.04.2018,0.2015,,,,,
02.04.2018,0.2019,,,,,
30.03.2018,0.2044,,,,,
29.03.2018,0.2036,,,,,
28.03.2018,0.2026,,,,,
27.03.2018,0.2024,,,,,
26.03.2018,0.2011,,,,,
23.03.2018,0.2031,,,,,
22.03.2018,0.2039,,,,,
21.03.2018,0.2041,,,,,
20.03.2018,0.2053,,,,,
19.03.2018,0.2054,,,,,
16.03.2018,0.2074,,,,,
15.03.2018,0.2079,,,,,
14.03.2018,0.2084,,,,,
13.03.2018,0.2087,,,,,
12.03.2018,0.2089,,,,,
09.03.2018,0.2097,,,,,
08.03.2018,0.2094,,,,,
07.03.2018,0.2081,,,,,
06.03.2018,0.2082,,,,,
05.03.2018,0.2084,,,,,
02.03.2018,0.2104,,,,,
01.03.2018,0.2093,,,,,
28.02.2018,0.2091,,,,,
27.02.2018,0.2064,,,,,
26.02.2018,0.2056,,,,,
23.02.2018,0.2054,,,,,
22.02.2018,0.2051,,,,,
21.02.2018,0.2056,,,,,
20.02.2018,0.2042,,,,,
19.02.2018,0.2036,,,,,
16.02.2018,0.2008,,,,,
15.02.2018,0.2006,,,,,
14.02.2018,0.2028,,,,,
13.02.2018,0.2036,,,,,
12.02.2018,0.2052,,,,,
09.02.2018,0.2056,,,,,
08.02.2018,0.2044,,,,,
07.02.2018,0.2061,,,,,
06.02.2018,0.2059,,,,,
05.02.2018,0.2072,,,,,
02.02.2018,0.2052,,,,,
01.02.2018,0.2044,,,,,
31.01.2018,0.2061,,,,,
30.01.2018,0.2068,,,,,
29.01.2018,0.2091,,,,,
26.01.2018,0.2082,,,,,
25.01.2018,0.2083,,,,,
24.01.2018,0.2059,,,,,
23.01.2018,0.2094,,,,,
22.01.2018,0.2093,,,,,
19.01.2018,0.2113,,,,,
18.01.2018,0.2107,,,,,
17.01.2018,0.21,,,,,
16.01.2018,0.2114,,,,,
15.01.2018,0.2132,,,,,
12.01.2018,0.2146,,,,,
11.01.2018,0.216,,,,,
10.01.2018,0.216,,,,,
09.01.2018,0.2146,,,,,
08.01.2018,0.2138,,,,,
05.01.2018,0.2147,,,,,
04.01.2018,0.2142,,,,,
03.01.2018,0.2144,,,,,
02.01.2018,0.2132,,,,,
01.01.2018,0.2134,,,,,
29.12.2017,0.2127,,,,,
28.12.2017,0.2145,,,,,
27.12.2017,0.2145,,,,,
26.12.2017,0.2143,,,,,
25.12.2017,0.2147,,,,,
22.12.2017,0.2149,,,,,
21.12.2017,0.2144,,,,,
20.12.2017,0.2139,,,,,
19.12.2017,0.2134,,,,,
18.12.2017,0.2132,,,,,
15.12.2017,0.2135,,,,,
14.12.2017,0.2115,,,,,
13.12.2017,0.2115,,,,,
12.12.2017,0.2117,,,,,
11.12.2017,0.2124,,,,,
08.12.2017,0.212,,,,,
07.12.2017,0.211,,,,,
06.12.2017,0.2124,,,,,
05.12.2017,0.2123,,,,,
04.12.2017,0.2127,,,,,
01.12.2017,0.213,,,,,
30.11.2017,0.2115,,,,,
29.11.2017,0.2129,,,,,
28.11.2017,0.2135,,,,,
27.11.2017,0.2145,,,,,
24.11.2017,0.2137,,,,,
23.11.2017,0.214,,,,,
22.11.2017,0.2138,,,,,
21.11.2017,0.2148,,,,,
20.11.2017,0.2149,,,,,
17.11.2017,0.2154,,,,,
16.11.2017,0.2155,,,,,
15.11.2017,0.2152,,,,,
14.11.2017,0.2148,,,,,
13.11.2017,0.2152,,,,,
10.11.2017,0.2137,,,,,
09.11.2017,0.2157,,,,,
08.11.2017,0.2172,,,,,
07.11.2017,0.216,,,,,
06.11.2017,0.2165,,,,,
03.11.2017,0.2178,,,,,
02.11.2017,0.2182,,,,,
01.11.2017,0.215,,,,,
31.10.2017,0.2139,,,,,
30.10.2017,0.2149,,,,,
27.10.2017,0.2155,,,,,
26.10.2017,0.2154,,,,,
25.10.2017,0.2149,,,,,
24.10.2017,0.2172,,,,,
23.10.2017,0.2169,,,,,
20.10.2017,0.2172,,,,,
19.10.2017,0.218,,,,,
18.10.2017,0.2161,,,,,
17.10.2017,0.2158,,,,,
16.10.2017,0.216,,,,,
13.10.2017,0.215,,,,,
12.10.2017,0.2155,,,,,
11.10.2017,0.2167,,,,,
10.10.2017,0.2167,,,,,
09.10.2017,0.2167,,,,,
06.10.2017,0.2175,,,,,
05.10.2017,0.2163,,,,,
04.10.2017,0.2149,,,,,
03.10.2017,0.214,,,,,
02.10.2017,0.213,,,,,
29.09.2017,0.2112,,,,,
28.09.2017,0.2107,,,,,
27.09.2017,0.2109,,,,,
26.09.2017,0.2107,,,,,
25.09.2017,0.211,,,,,
22.09.2017,0.2122,,,,,
21.09.2017,0.2099,,,,,
20.09.2017,0.2107,,,,,
19.09.2017,0.2108,,,,,
18.09.2017,0.2102,,,,,
15.09.2017,0.2089,,,,,
14.09.2017,0.212,,,,,
13.09.2017,0.2137,,,,,
12.09.2017,0.2124,,,,,
11.09.2017,0.2157,,,,,
08.09.2017,0.2157,,,,,
07.09.2017,0.2167,,,,,
06.09.2017,0.216,,,,,
05.09.2017,0.2149,,,,,
04.09.2017,0.2164,,,,,
01.09.2017,0.2161,,,,,
31.08.2017,0.2157,,,,,
30.08.2017,0.2154,,,,,
29.08.2017,0.2167,,,,,
28.08.2017,0.2158,,,,,
25.08.2017,0.2165,,,,,
24.08.2017,0.2173,,,,,
23.08.2017,0.2165,,,,,
22.08.2017,0.2155,,,,,
21.08.2017,0.2143,,,,,
18.08.2017,0.2146,,,,,
17.08.2017,0.2144,,,,,
16.08.2017,0.2144,,,,,
15.08.2017,0.2149,,,,,
14.08.2017,0.2152,,,,,
11.08.2017,0.2144,,,,,
10.08.2017,0.2149,,,,,
09.08.2017,0.2138,,,,,
08.08.2017,0.2134,,,,,
07.08.2017,0.2122,,,,,
04.08.2017,0.2111,,,,,
03.08.2017,0.2114,,,,,
02.08.2017,0.2114,,,,,
01.08.2017,0.2127,,,,,
31.07.2017,0.2124,,,,,
28.07.2017,0.2139,,,,,
27.07.2017,0.2151,,,,,
26.07.2017,0.2142,,,,,
25.07.2017,0.2147,,,,,
24.07.2017,0.2152,,,,,
21.07.2017,0.2154,,,,,
20.07.2017,0.2168,,,,,
19.07.2017,0.2152,,,,,
18.07.2017,0.2149,,,,,
17.07.2017,0.2141,,,,,
14.07.2017,0.2147,,,,,
13.07.2017,0.2184,,,,,
12.07.2017,0.2193,,,,,
11.07.2017,0.2183,,,,,
10.07.2017,0.2188,,,,,
07.07.2017,0.2192,,,,,
06.07.2017,0.2185,,,,,
05.07.2017,0.2203,,,,,
04.07.2017,0.2202,,,,,
03.07.2017,0.2205,,,,,
30.06.2017,0.22,,,,,
29.06.2017,0.2203,,,,,
28.06.2017,0.2208,,,,,
27.06.2017,0.2218,,,,,
26.06.2017,0.2232,,,,,
23.06.2017,0.2221,,,,,
22.06.2017,0.2223,,,,,
21.06.2017,0.223,,,,,
20.06.2017,0.2235,,,,,
19.06.2017,0.2225,,,,,
16.06.2017,0.2224,,,,,
15.06.2017,0.2221,,,,,
14.06.2017,0.2228,,,,,
13.06.2017,0.2223,,,,,
12.06.2017,0.2231,,,,,
09.06.2017,0.2222,,,,,
08.06.2017,0.2189,,,,,
07.06.2017,0.218,,,,,
06.06.2017,0.2187,,,,,
05.06.2017,0.2188,,,,,
02.06.2017,0.2188,,,,,
01.06.2017,0.2185,,,,,
31.05.2017,0.2192,,,,,
30.05.2017,0.2193,,,,,
29.05.2017,0.2186,,,,,
26.05.2017,0.2182,,,,,
25.05.2017,0.2165,,,,,
24.05.2017,0.2152,,,,,
23.05.2017,0.2147,,,,,
22.05.2017,0.2145,,,,,
19.05.2017,0.2142,,,,,
18.05.2017,0.2152,,,,,
17.05.2017,0.2135,,,,,
16.05.2017,0.2151,,,,,
15.05.2017,0.2152,,,,,
12.05.2017,0.2155,,,,,
11.05.2017,0.215,,,,,
10.05.2017,0.2145,,,,,
09.05.2017,0.2144,,,,,
08.05.2017,0.2147,,,,,
05.05.2017,0.2146,,,,,
04.05.2017,0.2146,,,,,
03.05.2017,0.2147,,,,,
02.05.2017,0.2142,,,,,
01.05.2017,0.2147,,,,,
28.04.2017,0.2132,,,,,
27.04.2017,0.2134,,,,,
26.04.2017,0.214,,,,,
25.04.2017,0.214,,,,,
24.04.2017,0.2142,,,,,
21.04.2017,0.2126,,,,,
20.04.2017,0.2125,,,,,
19.04.2017,0.2131,,,,,
18.04.2017,0.2125,,,,,
17.04.2017,0.2175,,,,,
14.04.2017,0.2185,,,,,
13.04.2017,0.2183,,,,,
12.04.2017,0.219,,,,,
11.04.2017,0.219,,,,,
10.04.2017,0.2201,,,,,
07.04.2017,0.2212,,,,,
06.04.2017,0.22,,,,,
05.04.2017,0.2197,,,,,
04.04.2017,0.2201,,,,,
03.04.2017,0.2204,,,,,
31.03.2017,0.2194,,,,,
30.03.2017,0.2208,,,,,
29.03.2017,0.2223,,,,,
28.03.2017,0.2223,,,,,
27.03.2017,0.2205,,,,,
24.03.2017,0.2207,,,,,
23.03.2017,0.2188,,,,,
22.03.2017,0.2197,,,,,
21.03.2017,0.2205,,,,,
20.03.2017,0.2232,,,,,
17.03.2017,0.222,,,,,
16.03.2017,0.223,,,,,
15.03.2017,0.2241,,,,,
14.03.2017,0.2245,,,,,
13.03.2017,0.2232,,,,,
10.03.2017,0.2235,,,,,
09.03.2017,0.2231,,,,,
08.03.2017,0.2226,,,,,
07.03.2017,0.2229,,,,,
06.03.2017,0.2223,,,,,
03.03.2017,0.22,,,,,
02.03.2017,0.2207,,,,,
01.03.2017,0.2221,,,,,
28.02.2017,0.2216,,,,,
27.02.2017,0.2193,,,,,
24.02.2017,0.2173,,,,,
23.02.2017,0.2153,,,,,
22.02.2017,0.2172,,,,,
21.02.2017,0.2167,,,,,
20.02.2017,0.2161,,,,,
17.02.2017,0.2173,,,,,
16.02.2017,0.2154,,,,,
15.02.2017,0.2149,,,,,
14.02.2017,0.214,,,,,
13.02.2017,0.2129,,,,,
10.02.2017,0.2132,,,,,
09.02.2017,0.2137,,,,,
08.02.2017,0.2127,,,,,
07.02.2017,0.213,,,,,
06.02.2017,0.2145,,,,,
03.02.2017,0.2134,,,,,
02.02.2017,0.2122,,,,,
01.02.2017,0.2093,,,,,
31.01.2017,0.2109,,,,,
30.01.2017,0.2122,,,,,
27.01.2017,0.2109,,,,,
26.01.2017,0.2094,,,,,
25.01.2017,0.2092,,,,,
24.01.2017,0.2107,,,,,
23.01.2017,0.2104,,,,,
20.01.2017,0.2123,,,,,
19.01.2017,0.2123,,,,,
18.01.2017,0.2135,,,,,
17.01.2017,0.2114,,,,,
16.01.2017,0.2167,,,,,
13.01.2017,0.215,,,,,
12.01.2017,0.2149,,,,,
11.01.2017,0.2135,,,,,
10.01.2017,0.2135,,,,,
09.01.2017,0.214,,,,,
06.01.2017,0.2117,,,,,
05.01.2017,0.2092,,,,,
04.01.2017,0.2104,,,,,
03.01.2017,0.2114,,,,,
02.01.2017,0.2115,,,,,
